DateTime,PlayerName,EpisodeId,Duration,Drag,AverageDistanceToCenter,Supervisor,ModelName,ResetPlatformToIdentity,FocusActivePlatform,Autonomous,AgentChoice,Aborted
27.06.2023 14:33:42,12024015,2,13.7801256,0.7250001,3.76331425,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:33:42,12024015,3,6.93999434,0.75000006,3.47169,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:33:42,12024015,4,6.99999428,0.75000006,3.16326118,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:33:42,12024015,5,7.59999371,0.75000006,2.71328521,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:33:42,12024015,6,6.099995,0.75000006,3.34428763,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:33:42,12024015,7,7.55999374,0.75000006,3.53525877,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,1,2.2199986,0.775000036,4.19395161,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,2,4.63999653,0.75000006,4.140742,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,3,4.079997,0.775000036,3.72370362,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,4,20.8202858,0.675000131,3.41032338,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,5,16.3201828,0.7000001,3.41270471,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,6,10.3200464,0.7250001,3.27074981,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,7,17.3602066,0.7000001,3.29510856,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,8,4.89999628,0.75000006,4.06804276,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,9,13.96013,0.7250001,3.67805219,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,10,69.44036,0.4500003,3.006693,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:36:32,12024015,11,54.58106,0.5000003,3.10386968,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,1,5.83999538,0.75000006,3.13252926,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,2,12.9401064,0.7250001,3.09068274,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,3,65.10109,0.4500003,2.88999319,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,4,9.480027,0.75000006,3.620101,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,5,5.89999533,0.75000006,3.443908,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,6,4.959996,0.75000006,3.491154,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,7,150.435318,0.0250002127,2.90795374,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:45:42,11911636,8,17.420208,0.7000001,3.241281,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:52:30,11911636,1,2.67999816,0.775000036,4.54390049,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:52:30,11911636,2,163.718155,-0.024999788,3.156588,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:52:30,11911636,3,51.3609848,0.5250003,3.18522549,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:52:30,11911636,4,108.053879,0.250000238,2.90189266,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:52:30,11911636,5,3.4799974,0.775000036,4.89385,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 15:52:30,11911636,6,9.820035,0.7250001,3.70059156,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
